"label_name","album_name","token","code","activationDate","status","mapped","createdAt","updatedAt"
"Waleed Tahir","Best Album Ever","002a78fb1e65c1410e5942e6fc5b99e5971","180940","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.558Z","2025-01-02T08:19:56.558Z"
"Waleed Tahir","Best Album Ever","ac0e36cdfd43c7b72451ead3dfd0ac6e352","182384","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.559Z","2025-01-02T08:19:56.559Z"
"Waleed Tahir","Best Album Ever","5ced27844a053d78d4bacaba60b479cb618","982407","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.559Z","2025-01-02T08:19:56.559Z"
"Waleed Tahir","Best Album Ever","476004ec8f57063a95b1c31eeaa280ec250","913119","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.559Z","2025-01-02T08:19:56.560Z"
"Waleed Tahir","Best Album Ever","f836463d7c52d76a1f42002467849ab4658","236605","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.560Z","2025-01-02T08:19:56.560Z"
"Waleed Tahir","Best Album Ever","795451f7b840057dc329c5621510e804299","721617","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.560Z","2025-01-02T08:19:56.560Z"
"Waleed Tahir","Best Album Ever","45eb46c6857af7dc6cf10587e76bcca9969","609493","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.561Z","2025-01-02T08:19:56.561Z"
"Waleed Tahir","Best Album Ever","64b2ad1fca052b5ce542796ec5afbbe2464","307802","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.561Z","2025-01-02T08:19:56.561Z"
"Waleed Tahir","Best Album Ever","fde3d0b855602d56121c9917e612cfc1811","682986","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","0475c180539cfb64d672e1b9b8ac8588226","482417","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","933fb40051bed686d928eddd0295c233473","849476","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","e230fa704f4ae5d275119e67a26d814c513","856490","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","86e9cad62a41c6103c5050b6121cb463592","150665","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","677d4d1e45ab262932ecec66a58ad98f288","819572","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","e6a515903156ac5f62c17d3724a2fc36856","901227","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.562Z","2025-01-02T08:19:56.562Z"
"Waleed Tahir","Best Album Ever","64df9d1d0f260ee14f55e6f872fafb9b198","956163","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","c068605c371db078ba269d65ee73a5ce664","295704","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","10644e2ef48add6ff6c12be07a1de4a0456","214740","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","3a5c75d7d06bf783f45fe4dd31208309151","684911","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","1a14340f9e04181098b8ad10021627b5389","793072","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","1fa79ea660b9d66d6f5f0eb23455e40a959","141300","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","524b93b8b9382f44976fb2701ac3d7c8470","889532","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","77f7eedada1285857ad20d0b76c3611e496","957812","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.563Z","2025-01-02T08:19:56.563Z"
"Waleed Tahir","Best Album Ever","1d287b80007c6cdd89f2e3155c10ddde242","753180","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","5c584c71c1741fa9f3d9b811de50595c714","266669","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","94bb49dc5d508ab89c13672e8d97a027997","331379","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","2c7033aa985b74b399f1053f86be08f4341","329903","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","940105bf2244f553931362a07d9a4458510","853820","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
